,ticker,date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
1,TXN,2018-12-31,2438000000.0,0.0,2438000000.0,1207000000.0,2217000000.0,8097000000.0,3183000000.0,4990000000.0,0.0,295000000.0,9040000000.0,17137000000.0,478000000.0,749000000.0,2474000000.0,4319000000.0,5068000000.0,0.0,103000000.0,0.0,5551000000.0,8143000000.0,0.0,37906000000.0,8994000000.0,0.0,2630000000.0,0.0,118000000.0
2,TXN,2017-12-31,1656000000.0,0.0,1656000000.0,1278000000.0,1957000000.0,8734000000.0,2664000000.0,5308000000.0,0.0,264000000.0,8908000000.0,17642000000.0,466000000.0,500000000.0,2258000000.0,3577000000.0,4077000000.0,0.0,128000000.0,0.0,4958000000.0,7305000000.0,0.0,34662000000.0,10337000000.0,0.0,2421000000.0,0.0,89000000.0
3,TXN,2016-12-31,1154000000.0,0.0,1154000000.0,1267000000.0,1790000000.0,7457000000.0,2512000000.0,5626000000.0,0.0,374000000.0,8974000000.0,16431000000.0,396000000.0,631000000.0,2264000000.0,2978000000.0,3609000000.0,0.0,83000000.0,0.0,3011000000.0,5958000000.0,0.0,33107000000.0,10473000000.0,0.0,2455000000.0,0.0,683000000.0
4,TXN,2015-12-31,1000000000.0,0.0,1000000000.0,1165000000.0,1691000000.0,7074000000.0,2596000000.0,5945000000.0,0.0,201000000.0,9156000000.0,16230000000.0,386000000.0,1000000000.0,2555000000.0,3120000000.0,4120000000.0,0.0,95000000.0,0.0,3157000000.0,6284000000.0,0.0,31176000000.0,9946000000.0,0.0,3120000000.0,0.0,572000000.0
5,TXN,2014-12-31,1199000000.0,2342000000.0,3541000000.0,1246000000.0,1784000000.0,7768000000.0,2840000000.0,6264000000.0,224000000.0,172000000.0,9954000000.0,17722000000.0,437000000.0,1001000000.0,2662000000.0,3641000000.0,4642000000.0,0.0,71000000.0,0.0,4040000000.0,7332000000.0,0.0,29653000000.0,10390000000.0,2566000000.0,3443000000.0,0.0,630000000.0
6,TXN,2013-12-31,1627000000.0,0.0,1627000000.0,1203000000.0,1731000000.0,8019000000.0,3399000000.0,6585000000.0,0.0,207000000.0,10919000000.0,18938000000.0,422000000.0,1000000000.0,2747000000.0,4158000000.0,5158000000.0,0.0,119000000.0,0.0,4706000000.0,8131000000.0,0.0,28173000000.0,10807000000.0,0.0,3531000000.0,0.0,678000000.0
7,TXN,2012-12-31,1416000000.0,2549000000.0,3965000000.0,1230000000.0,1757000000.0,8230000000.0,3912000000.0,6920000000.0,215000000.0,280000000.0,11791000000.0,20021000000.0,444000000.0,1500000000.0,3430000000.0,4186000000.0,5686000000.0,0.0,79000000.0,0.0,4758000000.0,9060000000.0,0.0,27205000000.0,10961000000.0,2764000000.0,4270000000.0,0.0,872000000.0
8,TXN,2011-12-31,992000000.0,1943000000.0,2935000000.0,1545000000.0,1788000000.0,7828000000.0,4428000000.0,7352000000.0,265000000.0,321000000.0,12669000000.0,20497000000.0,625000000.0,382000000.0,3499000000.0,4211000000.0,4593000000.0,0.0,101000000.0,0.0,4818000000.0,9545000000.0,0.0,26278000000.0,10952000000.0,2208000000.0,3601000000.0,0.0,1228000000.0
9,TXN,2010-12-31,1319000000.0,1753000000.0,3072000000.0,1518000000.0,1520000000.0,7060000000.0,3680000000.0,1000000000.0,453000000.0,927000000.0,6341000000.0,13401000000.0,621000000.0,0.0,1981000000.0,0.0,0.0,0.0,109000000.0,0.0,86000000.0,2964000000.0,0.0,24695000000.0,10437000000.0,2206000000.0,-1319000000.0,0.0,897000000.0
10,TXN,2009-12-31,1182000000.0,1743000000.0,2925000000.0,1277000000.0,1202000000.0,6114000000.0,3158000000.0,1169000000.0,637000000.0,1472000000.0,6005000000.0,12119000000.0,503000000.0,0.0,1587000000.0,0.0,0.0,0.0,195000000.0,0.0,810000000.0,2397000000.0,-621000000.0,22066000000.0,9722000000.0,2380000000.0,-2925000000.0,710000000.0,1084000000.0
0,TMUS,2020-03-31,1112000000.0,2432000000.0,1112000000.0,1836000000.0,1225000000.0,9487000000.0,22149000000.0,2021000000.0,1367000000.0,0.0,77739000000.0,87226000000.0,6003000000.0,2187000000.0,14756000000.0,10959000000.0,13146000000.0,619000000.0,0.0,0.0,43493000000.0,58249000000.0,38626000000,-7949000000.0,28977000000.0,3799000000.0,12034000000.0,0.0,0.0
1,TMUS,2019-12-31,1528000000.0,2620000000.0,1528000000.0,1888000000.0,964000000.0,9305000000.0,21984000000.0,2045000000.0,1583000000.0,0.0,77616000000.0,86921000000.0,6746000000.0,0.0,12506000000.0,10958000000.0,10958000000.0,631000000.0,0.0,0.0,45626000000.0,58132000000.0,38490000000,-8833000000.0,28789000000.0,4203000000.0,9430000000.0,0.0,0.0
2,TMUS,2018-12-31,1203000000.0,2549000000.0,1203000000.0,1769000000.0,1084000000.0,8281000000.0,23359000000.0,2099000000.0,1547000000.0,0.0,64187000000.0,72468000000.0,7741000000.0,841000000.0,10267000000.0,12124000000.0,12965000000.0,698000000.0,0.0,0.0,37483000000.0,47750000000.0,38004000000,-12954000000.0,24718000000.0,4096000000.0,11762000000.0,0.0,0.0
3,TMUS,2017-12-31,1219000000.0,2312000000.0,1219000000.0,1915000000.0,1566000000.0,8915000000.0,22196000000.0,1900000000.0,1274000000.0,0.0,61648000000.0,70563000000.0,8528000000.0,1612000000.0,11515000000.0,12121000000.0,13733000000.0,779000000.0,0.0,0.0,36489000000.0,48004000000.0,38625000000,-16074000000.0,22559000000.0,3586000000.0,12514000000.0,0.0,0.0
4,TMUS,2016-12-31,5500000000.0,4173000000.0,5500000000.0,1896000000.0,1111000000.0,14217000000.0,20943000000.0,2059000000.0,984000000.0,0.0,51674000000.0,65891000000.0,7152000000.0,354000000.0,9022000000.0,21832000000.0,22186000000.0,986000000.0,0.0,0.0,38633000000.0,47655000000.0,38845000000,-20610000000.0,18236000000.0,5157000000.0,16686000000.0,0.0,0.0
5,TMUS,2015-12-31,4582000000.0,2998000000.0,7580000000.0,1788000000.0,1295000000.0,14890000000.0,20000000000.0,2277000000.0,847000000.0,0.0,47546000000.0,62436000000.0,8084000000.0,182000000.0,9528000000.0,20484000000.0,20666000000.0,717000000.0,0.0,0.0,36351000000.0,45879000000.0,38666000000,-22108000000.0,16557000000.0,3845000000.0,16084000000.0,0.0,0.0
6,TMUS,2014-12-31,5315000000.0,4126000000.0,5315000000.0,1865000000.0,1085000000.0,13984000000.0,16245000000.0,2553000000.0,1628000000.0,988000000.0,42669000000.0,56653000000.0,7364000000.0,87000000.0,8776000000.0,16273000000.0,16360000000.0,459000000.0,0.0,0.0,32214000000.0,40990000000.0,38503000000,-22841000000.0,15663000000.0,5754000000.0,11045000000.0,0.0,0.0
7,TMUS,2013-12-31,5891000000.0,880000000.0,5891000000.0,3619000000.0,586000000.0,12228000000.0,15349000000.0,2887000000.0,0.0,839000000.0,37725000000.0,49953000000.0,4567000000.0,244000000.0,5808000000.0,14345000000.0,14589000000.0,445000000.0,0.0,0.0,29900000000.0,35708000000.0,37330000000,-23088000000.0,14245000000.0,880000000.0,8698000000.0,0.0,0.0
8,TMUS,2012-12-31,2368302000.0,244990000.0,2613292000.0,98653000.0,259157000.0,3187303000.0,4292061000.0,0.0,0.0,3493000.0,7002112000.0,10189415000.0,501929000.0,36640000.0,847803000.0,4724112000.0,4760752000.0,237635000.0,0.0,0.0,5982705000.0,6830508000.0,1814882000,1553590000.0,3358907000.0,244990000.0,2392450000.0,0.0,0.0
9,TMUS,2011-12-31,1943282000.0,299972000.0,2243254000.0,78023000.0,239648000.0,2743593000.0,4017999000.0,0.0,0.0,7214000.0,6739338000.0,9482931000.0,512346000.0,33460000.0,816723000.0,4711021000.0,4744481000.0,245705000.0,0.0,0.0,5738608000.0,6555331000.0,1777441000,1159418000.0,2927600000.0,299972000.0,2801199000.0,0.0,0.0
10,TMUS,2010-12-31,796531000.0,374862000.0,1171393000.0,58056000.0,161049000.0,1593885000.0,3659445000.0,0.0,16700000.0,6290000.0,6324695000.0,7918580000.0,521788000.0,21996000.0,802420000.0,3757287000.0,3779283000.0,224471000.0,0.0,0.0,4574584000.0,5377004000.0,1684847000,858108000.0,2541576000.0,391562000.0,2982752000.0,0.0,0.0
11,TMUS,2009-12-31,944819000.0,224932000.0,1169751000.0,51536000.0,147401000.0,1491391000.0,3252213000.0,2470181000.0,6319000.0,1948000.0,5894626000.0,7386017000.0,558366000.0,19326000.0,797469000.0,3625949000.0,3645275000.0,187654000.0,512306000.0,0.0,4300406000.0,5097875000.0,-11340000.0,664693000.0,2288142000.0,231251000.0,2475524000.0,122703000.0,219777000.0
0,SBUX,2019-09-29,2686600000.0,70500000.0,2757100000.0,879200000.0,1529400000.0,5653900000.0,6431700000.0,4272600000.0,220000000.0,1765800000.0,13565700000.0,19219600000.0,1189700000.0,0.0,6168700000.0,11167000000.0,11167000000.0,1269000000.0,1291700000.0,0.0,19677200000.0,25451800000.0,41100000,-5771200000.0,-6232200000.0,290500000.0,8480400000.0,0.0,-394100000.0
1,SBUX,2018-09-30,8756300000.0,181500000.0,8937800000.0,693100000.0,1400500000.0,12494200000.0,5929100000.0,4583800000.0,267700000.0,134700000.0,11662200000.0,24156400000.0,1179300000.0,349900000.0,5684200000.0,9090200000.0,9440100000.0,1642900000.0,0.0,0.0,16000600000.0,22986900000.0,41100000,1457400000.0,1169500000.0,449200000.0,683800000.0,0.0,1302100000.0
2,SBUX,2017-10-01,2462300000.0,228600000.0,2690900000.0,870400000.0,1364000000.0,5283400000.0,4919500000.0,1980600000.0,542300000.0,795400000.0,9082200000.0,14365600000.0,782500000.0,0.0,4220700000.0,3932600000.0,3932600000.0,1288500000.0,0.0,0.0,5483300000.0,8915500000.0,41100000,5563200000.0,5450100000.0,770900000.0,1470300000.0,0.0,-788500000.0
3,SBUX,2016-10-02,2128800000.0,134400000.0,2263200000.0,768800000.0,1378500000.0,4760500000.0,4533800000.0,2235900000.0,1141700000.0,885400000.0,9569000000.0,14329500000.0,730600000.0,400000000.0,4546900000.0,3202200000.0,3602200000.0,1171200000.0,0.0,0.0,4777300000.0,8445500000.0,41100000,5949800000.0,5884000000.0,1276100000.0,1473400000.0,0.0,-878700000.0
4,SBUX,2015-09-27,1530100000.0,81300000.0,1611400000.0,719000000.0,1306400000.0,4352700000.0,4088300000.0,2095800000.0,312500000.0,381700000.0,8093400000.0,12446100000.0,684200000.0,0.0,3653500000.0,2347500000.0,2347500000.0,983800000.0,0.0,0.0,3801700000.0,6628100000.0,41100000,5974800000.0,5818000000.0,393800000.0,817400000.0,0.0,-827100000.0
5,SBUX,2014-09-28,1708400000.0,0.0,1708400000.0,631000000.0,1090900000.0,4168700000.0,3519000000.0,1129700000.0,318400000.0,317400000.0,6584200000.0,10752900000.0,533700000.0,0.0,3038700000.0,2048300000.0,2048300000.0,794500000.0,0.0,0.0,3343800000.0,5480900000.0,39400000,5206600000.0,5272000000.0,318400000.0,339900000.0,0.0,-901600000.0
6,SBUX,2013-09-29,2575700000.0,0.0,2575700000.0,561400000.0,1111200000.0,5471400000.0,3200500000.0,1137700000.0,58300000.0,277300000.0,6045300000.0,11516700000.0,491700000.0,0.0,5377300000.0,1299400000.0,1299400000.0,653700000.0,0.0,0.0,1934400000.0,7036500000.0,282100000,4130300000.0,4480200000.0,58300000.0,-1276300000.0,0.0,-275200000.0
7,SBUX,2012-09-30,1188600000.0,0.0,1188600000.0,485900000.0,1241500000.0,4199600000.0,2658900000.0,0.0,116000000.0,238700000.0,4019600000.0,8219200000.0,398100000.0,0.0,2209800000.0,549600000.0,549600000.0,510200000.0,0.0,0.0,1133600000.0,3110200000.0,39400000,5046200000.0,5109000000.0,116000000.0,-639000000.0,0.0,-233200000.0
8,SBUX,2011-10-02,1148100000.0,855000000.0,2003100000.0,386500000.0,965800000.0,3794900000.0,2355000000.0,433500000.0,107000000.0,230400000.0,3565500000.0,7360400000.0,540000000.0,0.0,2075800000.0,549500000.0,549500000.0,449300000.0,109200000.0,0.0,1127700000.0,2975500000.0,40500000,4297400000.0,4384900000.0,962000000.0,-598600000.0,0.0,-228000000.0
9,SBUX,2010-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,SBUX,2009-09-27,599800000.0,66300000.0,666100000.0,271000000.0,664900000.0,3541000000.0,2536400000.0,327300000.0,423500000.0,286600000.0,938900000.0,5576800000.0,267100000.0,0.0,1581000000.0,549300000.0,549300000.0,388700000.0,127800000.0,0.0,938900000.0,2519900000.0,65400000.0,2793200000.0,3045700000.0,489800000.0,-116800000.0,433800000.0,1313900000.0
0,QCOM,2019-09-29,11839000000.0,421000000.0,12260000000.0,2471000000.0,1400000000.0,16765000000.0,3081000000.0,8454000000.0,0.0,1196000000.0,16192000000.0,32957000000.0,1368000000.0,2496000000.0,8935000000.0,13437000000.0,15933000000.0,565000000.0,0.0,0.0,16685000000.0,28048000000.0,342999999.9999,4466000000.0,4909000000.0,421000000.0,4094000000.0,0.0,2428000000.0
1,QCOM,2018-09-30,11777000000.0,311000000.0,12088000000.0,2904000000.0,1693000000.0,17384000000.0,2975000000.0,9453000000.0,35000000.0,904000000.0,15302000000.0,32686000000.0,1825000000.0,1005000000.0,11236000000.0,15365000000.0,16370000000.0,500000000.0,0.0,0.0,20522000000.0,31758000000.0,0.0,663000000.0,928000000.0,346000000.0,4593000000.0,0.0,0.0
2,QCOM,2017-09-24,35029000000.0,2279000000.0,37308000000.0,3632000000.0,2035000000.0,43593000000.0,3216000000.0,10360000000.0,1270000000.0,2900000000.0,21893000000.0,65486000000.0,1971000000.0,2495000000.0,10907000000.0,19398000000.0,21893000000.0,502000000.0,0.0,0.0,26733000000.0,34740000000.0,273999999.9999,30088000000.0,30746000000.0,3549000000.0,-13136000000.0,0.0,0.0
3,QCOM,2016-09-25,5946000000.0,12702000000.0,18648000000.0,2219000000.0,1556000000.0,22981000000.0,2306000000.0,9179000000.0,13702000000.0,0.0,29378000000.0,52359000000.0,1858000000.0,2261000000.0,7311000000.0,10008000000.0,12269000000.0,509000000.0,0.0,0.0,15310000000.0,20581000000.0,413999999.9999,30936000000.0,31778000000.0,26404000000.0,6323000000.0,0.0,-2040000000.0
4,QCOM,2015-09-27,7560000000.0,9761000000.0,17321000000.0,1964000000.0,1492000000.0,22099000000.0,2534000000.0,9221000000.0,13626000000.0,635000000.0,28697000000.0,50796000000.0,1300000000.0,1000000000.0,6100000000.0,9969000000.0,10969000000.0,583000000.0,0.0,0.0,14735000000.0,19375000000.0,0.0,31226000000.0,31421000000.0,23387000000.0,3409000000.0,0.0,-1460000000.0
5,QCOM,2014-09-28,7907000000.0,9658000000.0,17565000000.0,2412000000.0,1458000000.0,22413000000.0,2487000000.0,7068000000.0,14457000000.0,1174000000.0,26161000000.0,48574000000.0,2183000000.0,2243000000.0,6013000000.0,0.0,2243000000.0,785000000.0,0.0,0.0,3972000000.0,9405000000.0,7735999999.9999,30799000000.0,39169000000.0,24115000000.0,-5664000000.0,0.0,-580000000.0
6,QCOM,2013-09-29,6142000000.0,8824000000.0,14966000000.0,2142000000.0,1302000000.0,19555000000.0,2995000000.0,6529000000.0,14440000000.0,1059000000.0,25961000000.0,45516000000.0,1554000000.0,2276000000.0,5213000000.0,0.0,2276000000.0,501000000.0,0.0,0.0,4789000000.0,9428000000.0,9874000000,25461000000.0,36088000000.0,23264000000.0,-3866000000.0,0.0,-574000000.0
7,QCOM,2012-09-30,3807000000.0,8567000000.0,12374000000.0,1459000000.0,1030000000.0,15645000000.0,2851000000.0,6855000000.0,14463000000.0,1412000000.0,27367000000.0,43012000000.0,1298000000.0,1723000000.0,5302000000.0,0.0,1723000000.0,545000000.0,0.0,0.0,4474000000.0,9489000000.0,11956000000,20701000000.0,33523000000.0,23030000000.0,-2084000000.0,0.0,-287000000.0
8,QCOM,2011-09-25,5462000000.0,6190000000.0,11652000000.0,993000000.0,765000000.0,14293000000.0,2414000000.0,6531000000.0,9261000000.0,1703000000.0,22129000000.0,36422000000.0,969000000.0,2054000000.0,5289000000.0,0.0,2054000000.0,610000000.0,18000000.0,0.0,4698000000.0,9471000000.0,10394000000,16204000000.0,26951000000.0,15451000000.0,-3408000000.0,0.0,-516000000.0
9,QCOM,2010-09-26,3547000000.0,6732000000.0,10279000000.0,730000000.0,528000000.0,12133000000.0,2373000000.0,4510000000.0,8123000000.0,1922000000.0,18439000000.0,30572000000.0,764000000.0,1085000000.0,5468000000.0,0.0,1085000000.0,623000000.0,0.0,0.0,4567000000.0,23716000000.0,0.0,13305000000.0,6856000000.0,14855000000.0,-2462000000.0,0.0,13681000000.0
10,QCOM,2009-09-27,2717000000.0,8352000000.0,11069000000.0,700000000.0,453000000.0,14875000000.0,2387000000.0,4557000000.0,6673000000.0,992000000.0,4316000000.0,27445000000.0,636000000.0,0.0,2813000000.0,0.0,0.0,3905000000.0,29000000.0,0.0,4316000000.0,7129000000.0,588000000.0,11235000000.0,20316000000.0,15025000000.0,-11069000000.0,348000000.0,2177000000.0
0,MDLZ,2019-12-31,1291000000.0,715000000.0,1291000000.0,2212000000.0,2546000000.0,7630000000.0,568000000.0,38805000000.0,0.0,726000000.0,56919000000.0,64549000000.0,5853000000.0,1581000000.0,15322000000.0,14207000000.0,15788000000.0,0.0,0.0,0.0,19896000000.0,37274000000.0,10880000000,26653000000.0,27275000000.0,715000000.0,14497000000.0,0.0,2056000000.0
1,MDLZ,2018-12-31,1100000000.0,744000000.0,1100000000.0,2262000000.0,2592000000.0,7604000000.0,8482000000.0,38727000000.0,0.0,255000000.0,55125000000.0,62729000000.0,5794000000.0,2648000000.0,16737000000.0,12532000000.0,15180000000.0,0.0,0.0,0.0,18707000000.0,37092000000.0,11776000000,24491000000.0,25637000000.0,744000000.0,14080000000.0,0.0,1648000000.0
2,MDLZ,2017-12-31,761000000.0,835000000.0,761000000.0,2691000000.0,2557000000.0,7520000000.0,8677000000.0,39724000000.0,0.0,319000000.0,55589000000.0,63109000000.0,5705000000.0,1163000000.0,15793000000.0,12972000000.0,14135000000.0,0.0,0.0,0.0,19037000000.0,36998000000.0,13360000000,22749000000.0,26111000000.0,835000000.0,13374000000.0,0.0,2168000000.0
3,MDLZ,2016-12-31,1741000000.0,859000000.0,1741000000.0,2611000000.0,2469000000.0,8480000000.0,8229000000.0,38377000000.0,0.0,358000000.0,53058000000.0,61538000000.0,5318000000.0,1451000000.0,14417000000.0,13217000000.0,14668000000.0,0.0,0.0,0.0,19510000000.0,36377000000.0,15134000000,21149000000.0,25161000000.0,859000000.0,12927000000.0,0.0,2450000000.0
4,MDLZ,2015-12-31,1870000000.0,1212000000.0,1870000000.0,2634000000.0,2609000000.0,8958000000.0,8362000000.0,39432000000.0,0.0,0.0,53885000000.0,62843000000.0,4890000000.0,605000000.0,10922000000.0,14557000000.0,15162000000.0,0.0,0.0,0.0,21139000000.0,34831000000.0,17298000000,20700000000.0,28012000000.0,1212000000.0,13292000000.0,0.0,2770000000.0
5,MDLZ,2014-12-31,1631000000.0,1429000000.0,1631000000.0,3802000000.0,3480000000.0,11750000000.0,9827000000.0,43724000000.0,0.0,480000000.0,55065000000.0,66815000000.0,5299000000.0,1530000000.0,14007000000.0,13865000000.0,15395000000.0,0.0,0.0,0.0,21517000000.0,39065000000.0,20539000000,14529000000.0,27750000000.0,1429000000.0,13764000000.0,0.0,3541000000.0
6,MDLZ,2013-12-31,2664000000.0,0.0,2664000000.0,0.0,3743000000.0,13216000000.0,10247000000.0,47591000000.0,0.0,517000000.0,59341000000.0,72557000000.0,5345000000.0,1003000000.0,14396000000.0,14482000000.0,15485000000.0,0.0,0.0,0.0,23255000000.0,40184000000.0,19846462222,13419000000.0,32373000000.0,0.0,12821000000.0,0.0,2533000000.0
7,MDLZ,2012-12-31,4475000000.0,0.0,4475000000.0,0.0,3741000000.0,15622000000.0,10010000000.0,48353000000.0,0.0,542000000.0,59856000000.0,75478000000.0,4642000000.0,3577000000.0,14873000000.0,15574000000.0,19151000000.0,0.0,0.0,0.0,24914000000.0,43263000000.0,22394462222,10457000000.0,32215000000.0,0.0,14676000000.0,0.0,3476000000.0
8,MDLZ,2011-12-31,1974000000.0,0.0,1974000000.0,0.0,5706000000.0,16202000000.0,13813000000.0,62483000000.0,0.0,912000000.0,77635000000.0,93837000000.0,5525000000.0,3654000000.0,18445000000.0,23095000000.0,26749000000.0,0.0,0.0,0.0,33229000000.0,58620000000.0,21845462222,18012000000.0,35217000000.0,0.0,24775000000.0,0.0,6946000000.0
9,MDLZ,2010-12-31,2481000000.0,0.0,2481000000.0,0.0,5310000000.0,16221000000.0,13792000000.0,63819000000.0,0.0,898000000.0,79068000000.0,95289000000.0,5409000000.0,1115000000.0,15660000000.0,26859000000.0,27974000000.0,0.0,0.0,0.0,38259000000.0,59455000000.0,23105000000,16619000000.0,35834000000.0,0.0,25493000000.0,0.0,5536000000.0
10,MDLZ,2009-12-31,2101000000.0,0.0,2101000000.0,5197000000.0,3775000000.0,12454000000.0,10693000000.0,42193000000.0,0.0,730000000.0,54260000000.0,66714000000.0,3766000000.0,966000000.0,11491000000.0,18024000000.0,18990000000.0,0.0,4508000000.0,0.0,29251000000.0,40742000000.0,-3955000000.0,14636000000.0,25876000000.0,0.0,16889000000.0,1381000000.0,6759000000.0
0,INTU,2019-07-31,2116000000.0,624000000.0,2740000000.0,87000000.0,0.0,3594000000.0,780000000.0,1709000000.0,13000000.0,65000000.0,2689000000.0,6283000000.0,274000000.0,50000000.0,1966000000.0,386000000.0,436000000.0,619000000.0,120000000.0,0.0,572000000.0,2534000000.0,0.0,9621000000.0,3749000000.0,637000000.0,-1680000000.0,0.0,0.0
1,INTU,2018-07-31,1464000000.0,252000000.0,1716000000.0,98000000.0,0.0,2404000000.0,812000000.0,1672000000.0,13000000.0,87000000.0,2774000000.0,5178000000.0,178000000.0,50000000.0,2116000000.0,388000000.0,438000000.0,961000000.0,90000000.0,367000000.0,854000000.0,2824000000.0,0.0,8101000000.0,2354000000.0,265000000.0,-1026000000.0,0.0,0.0
2,INTU,2017-07-31,529000000.0,248000000.0,777000000.0,103000000.0,0.0,1415000000.0,1030000000.0,1317000000.0,31000000.0,132000000.0,2653000000.0,4068000000.0,157000000.0,50000000.0,1944000000.0,438000000.0,488000000.0,887000000.0,61000000.0,372000000.0,920000000.0,2714000000.0,0.0,7297000000.0,1354000000.0,279000000.0,-41000000.0,0.0,0.0
3,INTU,2016-07-31,638000000.0,442000000.0,1080000000.0,108000000.0,0.0,1614000000.0,1031000000.0,1326000000.0,28000000.0,0.0,2636000000.0,4250000000.0,184000000.0,512000000.0,2251000000.0,488000000.0,1000000000.0,801000000.0,60000000.0,304000000.0,838000000.0,3089000000.0,0.0,6687000000.0,1161000000.0,470000000.0,362000000.0,0.0,0.0
4,INTU,2015-07-31,808000000.0,889000000.0,1697000000.0,91000000.0,0.0,2560000000.0,682000000.0,1353000000.0,27000000.0,231000000.0,2408000000.0,4968000000.0,190000000.0,150000000.0,1744000000.0,500000000.0,650000000.0,691000000.0,56000000.0,337000000.0,1055000000.0,2636000000.0,0.0,6027000000.0,2332000000.0,916000000.0,-158000000.0,0.0,0.0
5,INTU,2014-07-31,849000000.0,1065000000.0,1914000000.0,134000000.0,0.0,2621000000.0,606000000.0,1834000000.0,31000000.0,133000000.0,2580000000.0,5201000000.0,161000000.0,167000000.0,1421000000.0,499000000.0,666000000.0,526000000.0,40000000.0,289000000.0,845000000.0,2123000000.0,0.0,5949000000.0,3078000000.0,1096000000.0,-183000000.0,0.0,0.0
