,ticker,date,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
4,NTES,2014-12-31,28166289.958,56389570.5521,948179367.1295,-88783338.7149,0.0,-535789635.1308,-729765256.7,172935905.7152,470939.619,-320150145.3019,-125676783.9845,-1817888.279,90919438.166,859396028.4146,0.203
5,NTES,2013-12-31,26106660.0725,50495878.668,863153643.2575,-35496208.3745,0.0,-601117375.5358,-898990933.0696,165789647.214,-17199967.0293,-134423508.0778,14317177.7118,-318166.8315,-21838278.9318,827657434.883,0.203
6,NTES,2012-12-31,37445317.5112,32555805.0032,677403784.4772,-28529345.7344,0.0,-638131654.907,-714245991.0199,0.0,-62576972.4182,0.0,-62576972.4182,-620750.4811,-100039929.4419,648874438.7428,0.203
7,NTES,2011-12-31,46516338.8325,19357868.0203,646089467.0051,-65180678.934,0.0,-406566941.6244,-508920209.3909,0.0,11633407.3604,0.0,11666243.6548,-1392449.2386,147443052.0305,580908788.0711,0.203
8,NTES,2010-12-31,35177424.2424,15516060.6061,432568787.8788,-45094090.9091,0.0,-348119242.4242,-397145757.5758,0.0,3655000.0,0.0,3657424.2424,-2133939.3939,36946515.1515,387474696.9697,0.203
9,NTES,2009-12-31,21031199.6485,4597187.6373,306795810.7514,-59705141.3505,-616229.6763,-170537278.4532,-279417606.5622,0.0,5934378.2042,0.0,5937161.2714,2993701.4794,36309066.9401,247090669.4009,0.203
0,PAYX,2019-05-31,312700000.0,46200000.0,1271500000.0,123800000.0,-992200000.0,-56900000.0,-1628300000.0,-0.0,-56900000.0,-826800000.0,-1008500000.0,0.0,673600000.0,1147700000.0,0.0
1,PAYX,2018-05-31,72600000.0,44600000.0,1276400000.0,154000000.0,-180400000.0,-143100000.0,-679000000.0,-0.0,-143100000.0,-739700000.0,-423800000.0,0.0,173600000.0,1122400000.0,0.0
2,PAYX,2017-05-31,54400000.0,35400000.0,960400000.0,94300000.0,-0.0,-166200000.0,-424600000.0,-0.0,-166200000.0,-662300000.0,-482700000.0,0.0,53100000.0,866100000.0,0.0
3,PAYX,2016-05-31,39400000.0,34600000.0,1018200000.0,97700000.0,-296100000.0,-107900000.0,-63100000.0,-0.0,-107900000.0,-606500000.0,-993600000.0,0.0,-38500000.0,920500000.0,0.0
4,PAYX,2015-05-31,30400000.0,31400000.0,895200000.0,102800000.0,-27100000.0,-182400000.0,-285000000.0,-0.0,-182400000.0,-551800000.0,-592700000.0,0.0,17500000.0,792400000.0,0.0
5,PAYX,2014-05-31,34700000.0,26300000.0,880900000.0,84100000.0,-9300000.0,-249700000.0,-316100000.0,-0.0,-249700000.0,-510600000.0,-519600000.0,0.0,45200000.0,796800000.0,0.0
6,PAYX,2013-05-31,42000000.0,22800000.0,675300000.0,98700000.0,-21300000.0,0.0,181700000.0,-0.0,-107300000.0,-476700000.0,-858500000.0,0.0,-1500000.0,576600000.0,0.0
7,PAYX,2012-05-31,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
8,PAYX,2011-05-31,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
9,PAYX,2010-05-31,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10,PAYX,2009-05-31,85800000.0,25700000.0,688800000.0,-64100000.0,-6400000.0,491400000.0,404500000.0,0.0,9000000.0,-447700000.0,-784700000.0,0.0,308600000.0,624700000.0,0.048
0,VRSN,2019-12-31,61107000.0,50626000.0,753892000.0,40316000.0,-0.0,-2813104000.0,167195000.0,-0.0,-782583000.0,-0.0,-770303000.0,64000.0,508196000.0,713576000.0,0.0
1,VRSN,2018-12-31,73763000.0,52504000.0,697767000.0,37007000.0,-0.0,-3614904000.0,1070130000.0,-1250009000.0,-638152000.0,-0.0,-1875325000.0,-958000.0,357415000.0,660760000.0,0.0
2,VRSN,2017-12-31,79416000.0,52907000.0,702761000.0,49499000.0,-0.0,-5551007000.0,-405076000.0,-0.0,-621173000.0,-0.0,-65073000.0,1294000.0,233906000.0,653262000.0,0.0
3,VRSN,2016-12-31,71578000.0,50044000.0,667949000.0,169574000.0,-0.0,-4353548000.0,-40399000.0,-0.0,-662491000.0,-0.0,-623763000.0,-501000.0,3286000.0,498375000.0,0.0
4,VRSN,2015-12-31,73783000.0,46075000.0,651482000.0,40656000.0,-0.0,-3862498000.0,-496899000.0,-0.0,-643169000.0,-0.0,-117778000.0,246000.0,37051000.0,610826000.0,0.0
5,VRSN,2014-12-31,63690000.0,43977000.0,600949000.0,39327000.0,-0.0,-4160499000.0,112688000.0,-0.0,-883403000.0,-0.0,-859752000.0,-1500000.0,-147615000.0,561622000.0,0.0
6,VRSN,2013-12-31,60655000.0,36649000.0,579397000.0,65594000.0,-0.0,-1035617000.0,-13577000.0,-100000000.0,-1035617000.0,-0.0,-357333000.0,-2515000.0,208487000.0,513803000.0,0.0
7,VRSN,2012-12-31,54819000.0,33362000.0,537630000.0,53023000.0,-0.0,-2948578000.0,-1442353000.0,-0.0,-325680000.0,-0.0,-277752000.0,-138000.0,-1182613000.0,484607000.0,0.0
8,VRSN,2011-12-31,55706000.0,43272000.0,335901000.0,192660000.0,-0.0,-629072000.0,273242000.0,-1067000.0,-550097000.0,-463498000.0,-852198000.0,-3224000.0,-246279000.0,143241000.0,0.0
9,VRSN,2010-12-31,67655000.0,52178000.0,215206000.0,80527000.0,-0.0,-1237467000.0,603090000.0,-1004000.0,-449749000.0,-518217000.0,-745274000.0,9440000.0,82462000.0,134679000.0,0.0
10,VRSN,2009-12-31,86266000.0,25286000.0,395191000.0,-110812000.0,469380000.0,128329000.0,484455000.0,2071000.0,-224367000.0,0.0,-197994000.0,6446000.0,688098000.0,284379000.0,0.1937
0,KLAC,2019-06-30,233224000.0,94194000.0,1152632000.0,130498000.0,-1818283000.0,-245751000.0,-1181015000.0,-902474000.0,-1030374000.0,-472263000.0,-360005000.0,-33000.0,-388388000.0,1022134000.0,0.0
1,KLAC,2018-06-30,62684000.0,62784000.0,1229120000.0,66961000.0,-17403000.0,405870000.0,291618000.0,-946250000.0,-141725000.0,-402065000.0,-1270103000.0,696000.0,251331000.0,1162159000.0,0.0
2,KLAC,2017-06-30,57836000.0,50943000.0,1079665000.0,38594000.0,-28560000.0,670429000.0,-560886000.0,-130000000.0,20357000.0,-343993000.0,-472805000.0,-1411000.0,44563000.0,1041071000.0,0.0
3,KLAC,2016-06-30,66932000.0,45050000.0,759696000.0,31741000.0,-0.0,425544000.0,144687000.0,-135000000.0,-143413000.0,-346283000.0,-636702000.0,2782000.0,270463000.0,727955000.0,0.0
4,KLAC,2015-06-30,80536000.0,55302000.0,605906000.0,45791000.0,-0.0,99279000.0,918221000.0,-916117000.0,-555880000.0,-3041055000.0,-1302972000.0,-13991000.0,207164000.0,560115000.0,0.0
5,KLAC,2014-06-30,83072000.0,60940000.0,778886000.0,67502000.0,-18000000.0,76823000.0,-674528000.0,-0.0,-128622000.0,-298871000.0,-458887000.0,1581000.0,-354529000.0,711384000.0,0.0
6,KLAC,2013-06-30,87534000.0,70084000.0,913188000.0,74573000.0,-0.0,28616000.0,-241447000.0,-0.0,-147133000.0,-265893000.0,-428510000.0,-9135000.0,234096000.0,838615000.0,0.0
7,KLAC,2012-06-30,92133000.0,78835000.0,941617000.0,57596000.0,-0.0,-261628000.0,-528891000.0,-0.0,-100295000.0,-233561000.0,-364103000.0,-8658000.0,39965000.0,884021000.0,0.0
8,KLAC,2011-06-30,86044000.0,81430000.0,823166000.0,51151000.0,-0.0,-214659000.0,-359510000.0,-0.0,-110271000.0,-167398000.0,-300155000.0,17910000.0,181411000.0,772015000.0,0.0
9,KLAC,2010-06-30,87348000.0,80849000.0,447800000.0,-30202000.0,-1500000.0,-202140000.0,-227964000.0,0.0,-100408000.0,-102409000.0,-216331000.0,1446000.0,4951000.0,417598000.0,0.1663
10,KLAC,2009-06-30,135848000.0,85964000.0,195684000.0,-22226000.0,-141399000.0,-343089000.0,-484900000.0,0.0,-186407000.0,-102149000.0,-299117000.0,-14806000.0,-603139000.0,173458000.0,0.1363
0,PCAR,2019-12-31,1077300000.0,15100000.0,2860300000.0,574000000.0,-0.0,-245300000.0,-2207400000.0,-1790000000.0,-110200000.0,-1138600000.0,83400000.0,2900000.0,739200000.0,2286300000.0,0.0
1,PCAR,2018-12-31,1054100000.0,13200000.0,2992300000.0,457600000.0,-0.0,-38800000.0,-1992200000.0,-1755300000.0,-354400000.0,-804300000.0,71100000.0,-61500000.0,1071200000.0,2534700000.0,0.0
2,PCAR,2017-12-31,1107500000.0,12700000.0,2715800000.0,423400000.0,-0.0,-190800000.0,-1873000000.0,-1897100000.0,-2364700000.0,-558300000.0,-393800000.0,91600000.0,449000000.0,2292400000.0,0.0
3,PCAR,2016-12-31,993100000.0,13100000.0,2300800000.0,375200000.0,-0.0,202400000.0,-1578000000.0,-1625100000.0,-70500000.0,-829300000.0,-823500000.0,-13700000.0,-100700000.0,1925600000.0,0.0
4,PCAR,2015-12-31,907100000.0,14600000.0,2556000000.0,286700000.0,-0.0,-495900000.0,-2080700000.0,-1580100000.0,-201600000.0,-680500000.0,-196500000.0,-105800000.0,278800000.0,2269300000.0,0.0
5,PCAR,2014-12-31,917700000.0,16200000.0,2123600000.0,298200000.0,-0.0,-167300000.0,-1531900000.0,-1883000000.0,-42700000.0,-623800000.0,-520500000.0,-83700000.0,-12500000.0,1825400000.0,0.0
6,PCAR,2013-12-31,810700000.0,14000000.0,2375700000.0,510600000.0,-0.0,-101200000.0,-2151000000.0,-568900000.0,-1750100000.0,-283100000.0,273800000.0,-20800000.0,477700000.0,1865100000.0,0.0
7,PCAR,2012-12-31,700900000.0,13900000.0,1519000000.0,515400000.0,-0.0,-442700000.0,-2588000000.0,-668100000.0,-162100000.0,-809500000.0,209500000.0,25200000.0,-834300000.0,1003600000.0,0.0
8,PCAR,2011-12-31,673800000.0,13800000.0,1592600000.0,340700000.0,-0.0,-809400000.0,-2419000000.0,-1317900000.0,-337600000.0,-217400000.0,946100000.0,-53800000.0,65900000.0,1251900000.0,0.0
9,PCAR,2010-12-31,623200000.0,8500000.0,1551400000.0,168400000.0,-0.0,-233700000.0,-467100000.0,-889600000.0,-2040800000.0,-251700000.0,-960400000.0,4900000.0,128800000.0,1383000000.0,0.0
10,PCAR,2009-12-31,651700000.0,0.0,1373300000.0,-971000000.0,520100000.0,761500000.0,310600000.0,-1601700000.0,17600000.0,-232100000.0,-1816200000.0,89100000.0,-43200000.0,402300000.0,-0.2618
0,IDXX,2019-12-31,88011000.0,39278000.0,459158000.0,155224000.0,-50304000.0,-301658000.0,-205528000.0,110275000.0,-301658000.0,-0.0,-286409000.0,-689000.0,-33468000.0,303934000.0,0.0
1,IDXX,2018-12-31,83173000.0,25157000.0,400084000.0,122936000.0,-22500000.0,-85281000.0,133834000.0,256040000.0,-369319000.0,-0.0,-597799000.0,-4768000.0,-63881000.0,277148000.0,0.0
2,IDXX,2017-12-31,83178000.0,23517000.0,373276000.0,76704000.0,-14579000.0,-329970000.0,-138688000.0,-44000000.0,-282565000.0,-0.0,-208016000.0,6202000.0,32774000.0,296572000.0,0.0
3,IDXX,2016-12-31,79061000.0,19891000.0,334571000.0,64787000.0,-1964000.0,-328121000.0,-90786000.0,-38000000.0,-304086000.0,-0.0,-217824000.0,-54000.0,25907000.0,269784000.0,0.0
4,IDXX,2015-12-31,70388000.0,19884000.0,216364000.0,82921000.0,-10302000.0,-617164000.0,-308406000.0,-24000000.0,-401981000.0,-0.0,-95552000.0,-5948000.0,-193542000.0,133443000.0,0.0
5,IDXX,2014-12-31,58888000.0,18099000.0,235846000.0,60698000.0,-25115000.0,-618158000.0,-80413000.0,-273394000.0,-618158000.0,-0.0,-103438000.0,-8517000.0,43478000.0,175148000.0,0.0
6,IDXX,2013-12-31,54596000.0,16539000.0,245996000.0,78636000.0,-10923000.0,-367761000.0,-86059000.0,-66107000.0,-367761000.0,-0.0,-102451000.0,-2414000.0,55072000.0,167360000.0,0.0
7,IDXX,2012-12-31,52408000.0,15952000.0,230282000.0,66392000.0,-2658000.0,-132268000.0,-66005000.0,30083000.0,-132268000.0,-0.0,-125343000.0,1157000.0,40091000.0,163890000.0,0.0
8,IDXX,2011-12-31,48202000.0,15496000.0,220700000.0,53464000.0,-46757000.0,-255505000.0,-96996000.0,-114766000.0,-255505000.0,-0.0,-97657000.0,933000.0,26980000.0,167236000.0,0.0
9,IDXX,2010-12-31,0.0,0.0,0.0,0.0,-0.0,0.0,156915000.0,-0.0,-156915000.0,-0.0,0.0,0.0,156915000.0,0.0,0.0
10,IDXX,2009-12-31,49773000.0,6429000.0,174952000.0,-48584000.0,-4537000.0,0.0,-53621000.0,-33756000.0,-66733000.0,0.0,-95295000.0,1824000.0,27860000.0,126368000.0,-0.0055
0,CSGP,2019-12-31,135462000.0,52255000.0,457780000.0,46197000.0,-437556000.0,0.0,-483753000.0,-0.0,-1070731000.0,-0.0,-4154000.0,442000.0,-29685000.0,411583000.0,0.0
1,CSGP,2018-12-31,126932000.0,41214000.0,335458000.0,29632000.0,-418369000.0,0.0,-448001000.0,-0.0,-1100416000.0,-0.0,2744000.0,-1248000.0,-111047000.0,305826000.0,0.0
2,CSGP,2017-12-31,65946000.0,39030000.0,234703000.0,24499000.0,-47768000.0,0.0,-72267000.0,-345000000.0,-377552000.0,-0.0,480430000.0,1374000.0,644240000.0,210204000.0,0.0
3,CSGP,2016-12-31,73392000.0,36349000.0,195944000.0,18766000.0,-10443000.0,0.0,-23259000.0,-20000000.0,-567223000.0,-0.0,-25865000.0,-1415000.0,145405000.0,177178000.0,0.0
4,CSGP,2015-12-31,81843000.0,34537000.0,131245000.0,35061000.0,-182341000.0,0.0,-215502000.0,-20000000.0,-421818000.0,-0.0,-20504000.0,-433000.0,-105194000.0,96184000.0,0.0
5,CSGP,2014-12-31,73684000.0,28267000.0,143909000.0,27444000.0,-584218000.0,0.0,-605987000.0,-318125000.0,2348000.0,-0.0,733513000.0,-376000.0,271059000.0,116465000.0,0.0
6,CSGP,2013-12-31,43072000.0,41549000.0,108298000.0,19042000.0,-0.0,0.0,-18966000.0,-17500000.0,-255953000.0,-0.0,10405000.0,189000.0,99926000.0,89256000.0,0.0
7,CSGP,2012-12-31,34741000.0,12282000.0,86126000.0,14834000.0,-640929000.0,0.0,-640398000.0,-4375000.0,-156027000.0,-0.0,164941000.0,78000.0,-389253000.0,71292000.0,0.0
8,CSGP,2011-12-31,12852000.0,8103000.0,25685000.0,15013000.0,-15085000.0,0.0,58366000.0,-0.0,-297356000.0,-0.0,254780000.0,44000.0,338875000.0,10672000.0,0.0
9,CSGP,2010-12-31,13649000.0,7404000.0,39269000.0,-57358000.0,0.0,16854000.0,-40504000.0,0.0,1140000.0,0.0,2042000.0,-188000.0,619000.0,-18089000.0,0.176
10,CSGP,2009-12-31,14676000.0,6057000.0,38445000.0,-9420000.0,-3207000.0,17159000.0,4532000.0,0.0,1769000.0,0.0,2172000.0,655000.0,45804000.0,29025000.0,0.263
0,SNPS,2019-10-31,264426000.0,155001000.0,800513000.0,234734000.0,-0.0,-326069000.0,-235877000.0,-524063000.0,-329185000.0,-0.0,-561892000.0,2782000.0,5526000.0,565779000.0,0.0
1,SNPS,2018-10-31,209207000.0,140032000.0,424232000.0,751619000.0,-0.0,-390618000.0,-743525000.0,-295313000.0,-400000000.0,-0.0,5138000.0,-11086000.0,-325241000.0,-327387000.0,0.0
2,SNPS,2017-10-31,189442000.0,108294000.0,634565000.0,329530000.0,-0.0,-83528000.0,-189282000.0,-380625000.0,-380000000.0,-0.0,-373120000.0,-427000.0,71736000.0,305035000.0,0.0
3,SNPS,2016-10-31,207032000.0,97583000.0,586635000.0,126965000.0,-0.0,-242867000.0,-142675000.0,-185000000.0,-400000000.0,-0.0,-306937000.0,3409000.0,140432000.0,459670000.0,0.0
4,SNPS,2015-10-31,211821000.0,86400000.0,495160000.0,427118000.0,-0.0,-150827000.0,-559629000.0,-330425000.0,-260000000.0,-0.0,-62070000.0,-23035000.0,-149574000.0,68042000.0,0.0
5,SNPS,2014-10-31,192826000.0,79440000.0,550953000.0,103275000.0,-394623000.0,-119747000.0,-513943000.0,-230968000.0,-119747000.0,-0.0,-73689000.0,-16693000.0,-36679000.0,447678000.0,0.0
6,SNPS,2013-10-31,187404000.0,67511000.0,496705000.0,65459000.0,-0.0,-145016000.0,-76661000.0,-30712000.0,-145016000.0,-0.0,-97985000.0,-10582000.0,322059000.0,431246000.0,0.0
7,SNPS,2012-10-31,156840000.0,71414000.0,486068000.0,54191000.0,-970089000.0,126638000.0,-879123000.0,-136156000.0,-40000000.0,-0.0,243488000.0,-5128000.0,-154695000.0,431877000.0,0.0
8,SNPS,2011-10-31,128550000.0,56414000.0,440316000.0,57345000.0,-41015000.0,-264853000.0,-88819000.0,-0.0,-401836000.0,-0.0,-277619000.0,5792000.0,79670000.0,382971000.0,0.0
9,SNPS,2010-10-31,101201000.0,59988000.0,341036000.0,39223000.0,-500829000.0,362987000.0,-238733000.0,-0.0,-184699000.0,-0.0,0.0,14553000.0,73794000.0,301813000.0,0.0
10,SNPS,2009-10-31,101453000.0,56934000.0,239159000.0,-42051000.0,-53358000.0,-96493000.0,-191902000.0,-2466000.0,71918000.0,0.0,69452000.0,7272000.0,123981000.0,197108000.0,0.3624
0,ALXN,2019-12-31,376800000.0,237000000.0,2084900000.0,170700000.0,-0.0,-496200000.0,1339700000.0,-98000000.0,-416000000.0,-0.0,-739100000.0,800000.0,2685500000.0,1914200000.0,0.0
1,ALXN,2018-12-31,405300000.0,203000000.0,426000000.0,213000000.0,-0.0,-878000000.0,470500000.0,-293800000.0,-85000000.0,-0.0,-102400000.0,-11200000.0,782900000.0,213000000.0,0.0
2,ALXN,2017-12-31,496700000.0,243100000.0,1115600000.0,357300000.0,-0.0,-463600000.0,-918300000.0,-175000000.0,-463600000.0,-0.0,-596600000.0,17700000.0,-381600000.0,758300000.0,0.0
3,ALXN,2016-12-31,396000000.0,192000000.0,1086000000.0,333000000.0,-0.0,-430000000.0,-287000000.0,-375000000.0,-430000000.0,-0.0,-836000000.0,-7000000.0,-44000000.0,753000000.0,0.0
4,ALXN,2015-12-31,159839000.0,227133000.0,675199000.0,286335000.0,-3939307000.0,-327699000.0,-3585173000.0,-101250000.0,-327699000.0,-0.0,2985077000.0,-8991000.0,66112000.0,388864000.0,0.0
5,ALXN,2014-12-31,31420000.0,114461000.0,640075000.0,136650000.0,-0.0,-340099000.0,-222869000.0,-55500000.0,-302599000.0,-0.0,7126000.0,-10190000.0,414142000.0,503425000.0,0.0
6,ALXN,2013-12-31,28693000.0,76203000.0,497349000.0,29329000.0,-0.0,-66136000.0,-1028632000.0,-36000000.0,-66136000.0,-0.0,71639000.0,-1491000.0,-459644000.0,468020000.0,0.0
7,ALXN,2012-12-31,23887000.0,54013000.0,410613000.0,21846000.0,-605735000.0,-11553000.0,-627585000.0,-91000000.0,450659000.0,-0.0,666376000.0,-768000.0,448636000.0,388767000.0,0.0
8,ALXN,2011-12-31,17640000.0,44763000.0,270084000.0,21982000.0,-105886000.0,94458000.0,-33717000.0,-60000000.0,-505100000.0,-0.0,39050000.0,-1697000.0,273720000.0,248102000.0,0.0
9,ALXN,2010-12-31,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10,ALXN,2009-12-31,12473000.0,28731000.0,113841000.0,-63015000.0,0.0,-19026000.0,-81423000.0,-44351000.0,30733000.0,0.0,-14270000.0,1012000.0,19160000.0,50826000.0,0.0382
0,ANSS,2019-12-31,78975000.0,116190000.0,499936000.0,44940000.0,-787196000.0,-59116000.0,-833548000.0,-0.0,-59116000.0,-0.0,429409000.0,-842000.0,94955000.0,454996000.0,0.0
1,ANSS,2018-12-31,59255000.0,83346000.0,486437000.0,21762000.0,-283026000.0,-269801000.0,-313680000.0,-0.0,-269801000.0,-0.0,-262675000.0,-14444000.0,-104362000.0,464675000.0,0.0
2,ANSS,2017-12-31,67678000.0,53154000.0,430438000.0,19149000.0,-63885000.0,-336042000.0,-97443000.0,-0.0,-336042000.0,-0.0,-294651000.0,20678000.0,59022000.0,411289000.0,0.0
3,ANSS,2016-12-31,69587000.0,33347000.0,356827000.0,12443000.0,-7891000.0,-336335000.0,-32173000.0,-0.0,-336335000.0,-0.0,-279477000.0,-6866000.0,38311000.0,344384000.0,0.0
4,ANSS,2015-12-31,77670000.0,33951000.0,367523000.0,16145000.0,-46117000.0,-337910000.0,-62032000.0,-21000.0,-337910000.0,-0.0,-291751000.0,-17636000.0,-3896000.0,351378000.0,0.0
5,ANSS,2014-12-31,81924000.0,36861000.0,385307000.0,26023000.0,-103016000.0,-233793000.0,-129270000.0,-0.0,-233793000.0,-0.0,-185642000.0,-24817000.0,45578000.0,359284000.0,0.0
6,ANSS,2013-12-31,80701000.0,35298000.0,332983000.0,28848000.0,-4224000.0,-116132000.0,-33177000.0,-53149000.0,-116132000.0,-0.0,-129759000.0,-4264000.0,165783000.0,304135000.0,0.0
7,ANSS,2012-12-31,85422000.0,32415000.0,298415000.0,23977000.0,-45075000.0,-95477000.0,-68956000.0,-74408000.0,-95477000.0,-0.0,-124846000.0,262000.0,104875000.0,274438000.0,0.0
8,ANSS,2011-12-31,65955000.0,23088000.0,307661000.0,22063000.0,-269486000.0,-12704000.0,-291643000.0,-31889000.0,-12704000.0,-0.0,-9676000.0,-6993000.0,-651000.0,285598000.0,0.0
9,ANSS,2010-12-31,60826000.0,19019000.0,166884000.0,14260000.0,-0.0,0.0,-6648000.0,-65630000.0,0.0,-0.0,-29639000.0,6004000.0,136601000.0,152624000.0,0.0
10,ANSS,2009-12-31,64186000.0,44000.0,173689000.0,-8323000.0,0.0,-2408000.0,-10731000.0,-54230000.0,-23028000.0,0.0,-64090000.0,8834000.0,107702000.0,165366000.0,0.0307
0,INCY,2019-12-31,54533000.0,166589000.0,710656000.0,78064000.0,-0.0,-9390000.0,-87454000.0,-0.0,-1832684000.0,-0.0,45711000.0,-192000.0,668721000.0,632592000.0,0.0
1,INCY,2018-12-31,54969000.0,148153000.0,336227000.0,73483000.0,-0.0,-4004000.0,-86423000.0,-0.0,-1163980000.0,-0.0,14657000.0,91000.0,264552000.0,262744000.0,0.0
2,INCY,2017-12-31,52178000.0,133055000.0,-92988000.0,111021000.0,-0.0,-115066000.0,-349978000.0,-0.0,-250122000.0,-0.0,690171000.0,-39000.0,247166000.0,-204009000.0,0.0
3,INCY,2016-12-31,58425000.0,96201000.0,304756000.0,120277000.0,-142856000.0,30645000.0,-232488000.0,-445000.0,-652343000.0,-0.0,58645000.0,-9000.0,130904000.0,184479000.0,0.0
4,INCY,2015-12-31,44883000.0,69872000.0,86536000.0,26003000.0,-0.0,-39178000.0,-105010000.0,-1699000.0,-521439000.0,-0.0,87616000.0,0.0,69142000.0,60533000.0,0.0
5,INCY,2014-12-31,41413000.0,62156000.0,26256000.0,27876000.0,-0.0,-110563000.0,-138439000.0,-300000.0,-452297000.0,-0.0,93057000.0,0.0,452297000.0,-1620000.0,0.0
6,INCY,2013-12-31,29207000.0,38398000.0,9180000.0,4267000.0,-0.0,-33130000.0,-37397000.0,-499994000.0,-471429000.0,-0.0,275589000.0,0.0,471429000.0,4913000.0,0.0
7,INCY,2012-12-31,29979000.0,38493000.0,-94830000.0,2839000.0,-0.0,860000.0,-1988000.0,-0.0,-224057000.0,-0.0,47711000.0,0.0,224057000.0,-97669000.0,0.0
8,INCY,2011-12-31,26990000.0,28983000.0,-161715000.0,3799000.0,-0.0,1298000.0,-2501000.0,-0.0,-273164000.0,-0.0,19468000.0,0.0,273164000.0,-165514000.0,0.0
9,INCY,2010-12-31,24485000.0,14856000.0,97938000.0,-4109000.0,0.0,19313000.0,15204000.0,-158644000.0,13590000.0,0.0,-145054000.0,0.0,-31912000.0,93829000.0,0.0827
10,INCY,2009-12-31,16690000.0,9980000.0,12358000.0,-387000.0,0.0,16839000.0,16452000.0,164080000.0,134397000.0,0.0,242254000.0,-7000.0,271057000.0,11971000.0,0.0773
0,CTAS,2019-05-31,360093000.0,139210000.0,1067862000.0,276719000.0,-9813000.0,-1034141000.0,-235638000.0,-0.0,-1016300000.0,-220764000.0,-873305000.0,-998000.0,-42079000.0,791143000.0,0.0
1,CTAS,2018-05-31,279416000.0,112835000.0,964160000.0,271699000.0,-19346000.0,-101170000.0,-135698000.0,-550000000.0,-127319000.0,-175589000.0,-864140000.0,5136000.0,138724000.0,692461000.0,0.0
2,CTAS,2017-05-31,196595000.0,88868000.0,763887000.0,273317000.0,-2102371000.0,16535000.0,-2310349000.0,-250000000.0,-20724000.0,-142433000.0,1578502000.0,-2131000.0,169266000.0,490570000.0,0.0
3,CTAS,2016-05-31,165279000.0,79293000.0,465845000.0,275385000.0,-156579000.0,-840118000.0,128381000.0,-16000.0,-780151000.0,-115273000.0,-866724000.0,-5218000.0,-277716000.0,190460000.0,0.0
4,CTAS,2015-05-31,155082000.0,47002000.0,580276000.0,217720000.0,-15495000.0,-390032000.0,549357000.0,-518000.0,-551970000.0,-201891000.0,-712560000.0,-8918000.0,417073000.0,362556000.0,0.0
5,CTAS,2014-05-31,190862000.0,29875000.0,607969000.0,145580000.0,-33441000.0,-316403000.0,335054000.0,-8187000.0,-370599000.0,-93320000.0,-429735000.0,-676000.0,513288000.0,462389000.0,0.0
6,CTAS,2013-05-31,189377000.0,23310000.0,552748000.0,196486000.0,-69370000.0,-232667000.0,-284181000.0,-225636000.0,-215681000.0,-79744000.0,-256058000.0,-61000.0,352273000.0,356262000.0,0.0
7,CTAS,2012-05-31,194165000.0,20312000.0,469862000.0,160802000.0,-24864000.0,-312967000.0,-104294000.0,-1323000.0,-392328000.0,-70820000.0,-460575000.0,-3274000.0,339825000.0,309060000.0,0.0
8,CTAS,2011-05-31,193467000.0,15203000.0,340886000.0,182592000.0,-171552000.0,-382941000.0,-298593000.0,-502208000.0,-443690000.0,-71812000.0,-20038000.0,4570000.0,26825000.0,158294000.0,0.0
9,CTAS,2010-05-31,193141000.0,15349000.0,565654000.0,-111078000.0,-50444000.0,-46557000.0,-207582000.0,-603000.0,-969000.0,-73960000.0,-76509000.0,-27000.0,281536000.0,454576000.0,-0.0567
10,CTAS,2009-05-31,200106000.0,11953000.0,523522000.0,-160092000.0,-30909000.0,-11969000.0,-203221000.0,-157149000.0,-25847000.0,-72207000.0,-254348000.0,-2432000.0,63521000.0,363430000.0,-0.1496
